title,url,playlist_title,channel_title,embed_code
"11-1:  Giải bài tập Csharp 12 - tính n! bằng for , while C# - Lập tr ình C# cơ bản - tuhoc.cc",https://www.youtube.com/watch?v=x-CT3aOWbRY,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/x-CT3aOWbRY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
11-2: Giải bài tập Csharp 13   tính tổng các số chẵn C#   Lập tr ình C# cơ bản - tuhoc.cc,https://www.youtube.com/watch?v=_dbAnm4H5Mk,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_dbAnm4H5Mk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"11-3: Giải bài tập Csharp 14 - tính tổng các số lẻ, bỏ qua giá trị 3 - Lập trình C# cơ bản",https://www.youtube.com/watch?v=HeJIvALGbU8,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HeJIvALGbU8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
11-4: Giải bài tập Csharp 15 - Tìm những số chia hết cho 3 từ 10 đến 50 -galailaptrinh - tuhoc.cc,https://www.youtube.com/watch?v=F173AHNJ7LE,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/F173AHNJ7LE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
11-5: Giải bài tập Csharp 16 - Tính tổng S =1! + 2! + 3! +....+10! - tuhoc.cc,https://www.youtube.com/watch?v=Xl7Pn_4ltIw,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Xl7Pn_4ltIw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
11-6: Giải bài tập Csharp 17 - Tìm  số hoàn hảo trong phạm vi từ 1 đến 1000 - tuhoc.cc,https://www.youtube.com/watch?v=OX88mtsGENo,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/OX88mtsGENo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
11-7 Giải bài tập Csharp 18 - Kiểm tra số nguyên tố C# - Tự học lập trình C# cơ bản - tuhoc.cc,https://www.youtube.com/watch?v=CzlNtgpbGk8,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/CzlNtgpbGk8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
12.Thư viện Math C# - Các hàm toán học thường dùng -Lập trình C# cơ bản - tuhoc.cc,https://www.youtube.com/watch?v=ToBzk_MHGVg,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ToBzk_MHGVg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"13. Random C#,  DateTime C#, Lập trình C# cơ bản - C# tutorial for beginners - tuhoc.cc",https://www.youtube.com/watch?v=jwBYQpI1QbA,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/jwBYQpI1QbA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
14 . Char C# - Lập trình C# căn bản - C# tutorial for beginners - tuhoc.cc,https://www.youtube.com/watch?v=U3v77kuCpf8,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/U3v77kuCpf8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15-1 : string C# part 1 - Lập trình C# cơ bản -  C# tutorial for beginners - tuhoc.cc,https://www.youtube.com/watch?v=v5SvCtiaNwg,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/v5SvCtiaNwg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15-2 : string C# part 2 + bài tập Csharp 19-23  Lập trình C# cơ bản - C# tutorial for beginners,https://www.youtube.com/watch?v=Cr4ChI0kDlM,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Cr4ChI0kDlM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15-3 : Giải bài tập csharp 19 string - Lập trình C# cơ bản - c# tutorial for beginners - tuhoc.cc,https://www.youtube.com/watch?v=MrvkLl-ZHr0,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/MrvkLl-ZHr0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15-4: Giải bài tập csharp 20 string - Lập trình C# cơ bản - c# tutorial for beginners - tuhoc.cc,https://www.youtube.com/watch?v=MHS32gd4z84,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/MHS32gd4z84"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15-5:  Giải bài tập csharp 21 string - Lập trình C# cơ bản - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=M6gcnX-7QAc,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/M6gcnX-7QAc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15-6:  Giải bài tập csharp 22 string - Lập trình C# cơ bản - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=Ck5s_9XaOyc,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ck5s_9XaOyc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15-7:  Giải bài tập csharp 23 string - Lập trình C# cơ bản - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=T1VszgV-81k,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/T1VszgV-81k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
16 : mảng 1 chiều C# - Lập trình C# cơ bản - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=EtV-vQ6eRJk,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/EtV-vQ6eRJk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
17 : mảng 2 chiều C# - Lập trình C# cơ bản - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=0aIBlIIKGf0,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0aIBlIIKGf0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18 : List C# - Bài tập Csharp 24- 28  - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=drcBV3RlSEw,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/drcBV3RlSEw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18-1:   Giải bài tập csharp 24 - Bài tập List C# - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=1BhBt9ggt34,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1BhBt9ggt34"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18-2:  Giải bài tập csharp 25 - Bài tập List C# - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=_3Hq3yDUkcA,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_3Hq3yDUkcA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18-3: Giải bài tập csharp 26 - Bài tập List C# - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=3V20eallPD8,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/3V20eallPD8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18-4:  Giải bài tập csharp 27 - Bài tập List C# - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=0_jscsmvotY,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0_jscsmvotY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18-5:  Giải bài tập csharp 28 - Bài tập List C# - Lập trình C# cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=s0mkebSB-us,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/s0mkebSB-us"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
19:  Dictionary C# - Bài tập Csharp 29 30 Lập trình C# căn bản cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=7ACzdCLpILo,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7ACzdCLpILo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
19-1:  Giải Bài tập Csharp 29 Dictionary C# - Lập trình C# căn bản cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=wuUzo9QDD2A,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wuUzo9QDD2A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
19-2:  Giải Bài tập Csharp 30 Dictionary C# - Lập trình C# căn bản cho người mới - tuhoc.cc,https://www.youtube.com/watch?v=nlKMe7VKi7s,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/nlKMe7VKi7s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"20: Hàm trong C# - Chú thích hàm - truyền tham chiếu - truyền tham trị ref,out C# - tuhoc.cc",https://www.youtube.com/watch?v=LeHQaotWMHM,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/LeHQaotWMHM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
21: Xử lý ngoại lệ - try catch finally - throw statement - Thông báo lỗi trong C# - tuhoc.cc,https://www.youtube.com/watch?v=PRUXS3SVX8s,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/PRUXS3SVX8s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
22-1: Hướng đối tượng C# - Khai báo lớp - Constructor - Properties - tuhoc.cc,https://www.youtube.com/watch?v=2NVrqAfFU7o,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2NVrqAfFU7o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
22-2  Hướng đối tượng C# - Method Csharp - Phương thức Csharp -oop C# tutorial - tuhoc.cc,https://www.youtube.com/watch?v=eXeKtwTk1Ng,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/eXeKtwTk1Ng"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
22-3:  Hướng đối tượng C# - Kế thừa - Đa hình - Overriding Methods C - Class Diagram Csharp,https://www.youtube.com/watch?v=QlnrPRVFjJg,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/QlnrPRVFjJg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"1. [Winform C# 2022] - ToolBox, Properties, Tab Order & Căn lề control - tuhoc.cc",https://www.youtube.com/watch?v=4lkrKj6y2Rs,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/4lkrKj6y2Rs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"2. [Winform C# 2022] Label,Textbox, Button - winforms C# 2022 step by step for beginners - tuhoc.cc",https://www.youtube.com/watch?v=Pz0Nuf7Qn2M,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Pz0Nuf7Qn2M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"3. [Winform C# 2022] MessageBox, Event FormClosing - Lập trình exe cho người mới - tuhoc.cc",https://www.youtube.com/watch?v=aOUHdI0vpxI,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/aOUHdI0vpxI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
4. [Winform C# 2022] Panel - SplitContainer - winforms C# 2022 step by step for beginners - tuhoc.cc,https://www.youtube.com/watch?v=rnfgETzyG_I,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/rnfgETzyG_I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"5. [Winform C# 2022] Groupbox, Checkbox, RadioButton - winforms C#  tutorial for beginners",https://www.youtube.com/watch?v=m2v7UD8j574,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/m2v7UD8j574"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
6. [Winform C# 2022] Picturebox - winforms C#  tutorial for beginners - tuhoc.cc,https://www.youtube.com/watch?v=KGBcF11wq60,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/KGBcF11wq60"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"7. [Winform C# 2022] DateTimePicker & MonthCalendar, errorProvider , TryParse - tuhoc.cc",https://www.youtube.com/watch?v=Y5fL-4UsNwE,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Y5fL-4UsNwE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
8. [Winform C# 2022]  ListBox - winforms C# step by step for beginners - tuhoc.cc,https://www.youtube.com/watch?v=svCDDcCFuhQ,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/svCDDcCFuhQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
9. [Winform C# 2022] ComboBox - winforms C# step by step for beginners - tuhoc.cc,https://www.youtube.com/watch?v=Ed24gc_CyB4,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ed24gc_CyB4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
10. [Winform C# 2022] CheckedListBox - winforms C# step by step for beginners - tuhoc.cc,https://www.youtube.com/watch?v=wP6fQX_JhN0,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wP6fQX_JhN0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
11. [Winform C# 2022] Menu & ContextMenu - Hướng dẫn tự học lập trình winforms C# - tuhoc.cc,https://www.youtube.com/watch?v=fBbB_pjvPJs,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fBbB_pjvPJs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
12. [Winform C# 2022] Multiple-Document Interface (MDI) in Windows Forms C# - tuhoc.cc,https://www.youtube.com/watch?v=2xIdharGZCE,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2xIdharGZCE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
13. [Winform C# 2022] ImageList in Windows Forms C# - Lập trình ứng dụng exe - tuhoc.cc,https://www.youtube.com/watch?v=UdJqvs6rlMs,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/UdJqvs6rlMs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
14. [Winform C# 2022] Timer C# - Lập trình ứng dụng exe - tuhoc.cc,https://www.youtube.com/watch?v=kD3Kfcv21v0,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/kD3Kfcv21v0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15. [Winform C# 2022] backgroundWorker - progressBar  C# -Make exe application - tuhoc.cc,https://www.youtube.com/watch?v=s9_BI5H5bQw,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/s9_BI5H5bQw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
16. [Winform C# 2022] Toolbar - Statusbar tự học lập trình winforms C# - tuhoc.cc,https://www.youtube.com/watch?v=I2RMY7ZJ6uc,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/I2RMY7ZJ6uc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
17. [Winform C# 2022] Listview - tự học lập trình winforms C# tuhoc.cc,https://www.youtube.com/watch?v=rpeJidiLRek,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/rpeJidiLRek"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18.1 [Console C# 2022] File IO C# - Directory C#  - Làm việc với thư mục C#,https://www.youtube.com/watch?v=FrSBYKVC4yc,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FrSBYKVC4yc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18.2 [Console C# 2022] File IO C# - Path C#  - Làm việc với đường dẫn C#,https://www.youtube.com/watch?v=kl729YmV220,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/kl729YmV220"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18.3 [Console C# 2022] File IO C# - File stream - Đọc ghi file C# - Làm việc với File C# tuhoc.cc,https://www.youtube.com/watch?v=JHkXvC-PwSo,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/JHkXvC-PwSo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
19.  [Winform C# 2022]  OpenFileDialog C#- Dialogs - C# desktop application tutorial,https://www.youtube.com/watch?v=DR52RFLxjsc,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/DR52RFLxjsc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
20. [Winform C# 2022]  SaveFileDialog C#- Dialogs - C# desktop application tutorial,https://www.youtube.com/watch?v=5FtCUMTcwOY,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5FtCUMTcwOY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
21.  [Winform C# 2022]  folderBrowserDialog C#- Dialogs - C# desktop application tutorial,https://www.youtube.com/watch?v=c8GjT1ktjkE,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/c8GjT1ktjkE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
22.1.  [Winform C# 2022]  Hướng dẫn viết Tool C# tạo thư mục và file hàng loạt,https://www.youtube.com/watch?v=0nm2cfKp1w0,Tự học lập trình C# - Lập trình C# cơ bản cho người mới - Hướng dẫn C# 2022,Gà Lại Lập Trình,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0nm2cfKp1w0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
